title,country,points,price,province,variety,category,flavor_categories_taste_notes
Château Cabezac 2004 Le Petit Arthur Red (Minervois),France,88,10,Languedoc-Roussillon,Red Blend,red,"full bodied, robust"
Chime 2015 Pinot Noir (California),US,88,13,California,Pinot Noir,red,"full bodied, robust"
Rooster Hill 2015 Meritage (New York),US,88,23,New York,Meritage,red,"light, fruity"
Castell d'Encus 2014 Acusp Red (Costers del Segre),Spain,88,60,Catalonia,Red Blend,red,"medium bodied, balanced"
Domaine de l'Engarran 2014 La Lionne Red (Pays d'Oc),France,88,12,Languedoc-Roussillon,Red Blend,red,"light, fruity"
Vigne dei Mastri 2015 Arturo  (Barbera d'Asti),Italy,88,14,Piedmont,Barbera,red,"light, fruity"
Viñas del Vero 2014 La Miranda Secastilla Garnacha (Somontano),Spain,88,15,Northern Spain,Garnacha,red,"light, fruity"
Domaine Gramenon 1998 Les Laurentides Red (Côtes du Rhône),France,88,16,Rhône Valley,Rhône-style Red Blend,red,"light, fruity"
Domaine des Entrefaux 1999  Crozes-Hermitage,France,88,13,Rhône Valley,Syrah,red,"medium bodied, balanced"
Nieto Senetiner 2013 Cabernet Sauvignon (Luján de Cuyo),Argentina,88,13,Mendoza Province,Cabernet Sauvignon,red,"full bodied, robust"
D'Arenberg 2012 The Feral Fox Pinot Noir (Adelaide Hills),Australia,88,32,South Australia,Pinot Noir,red,"full bodied, robust"
Dusted Valley 2011 Stone Tree Vineyard BFM Red (Columbia Valley (WA)),US,88,53,Washington,Bordeaux-style Red Blend,red,other
Duvernay 2010  Crozes-Hermitage,France,88,26,Rhône Valley,Syrah,red,other
Stags' Leap Winery 2011 Cabernet Sauvignon (Napa Valley),US,88,53,California,Cabernet Sauvignon,red,other
Rosa d'Oro 2012 Montepulciano (California),US,88,24,California,Montepulciano,red,"full bodied, robust"
L'Arbossar 2004 Red (Priorat),Spain,88,112,Catalonia,Red Blend,red,"medium bodied, balanced"
Hacormim 2014 Adi 13 Merlot (Israel),Israel,88,9,Israel,Merlot,red,"full bodied, robust"
Estampa 2006 Carménère-Merlot Red (Colchagua Valley),Chile,88,9,Colchagua Valley,Red Blend,red,"medium bodied, balanced"
Jules 2004 Reserve Cabernet Sauvignon (Côtes de Provence),France,88,25,Provence,Cabernet Sauvignon,red,"full bodied, robust"
Château Bouissel 2012 Classic Red (Fronton),France,88,16,Southwest France,Red Blend,red,"light, fruity"
Oveja Negra 2011 Single Vineyard Syrah (Maule Valley),Chile,88,17,Maule Valley,Syrah,red,"light, fruity"
Koyle 2013 Royale Tempranillo (Colchagua Valley),Chile,88,26,Colchagua Valley,Tempranillo,red,"full bodied, robust"
Le Vigne 2014 Ame de la Vigne Red (Paso Robles),US,88,43,California,Rhône-style Red Blend,red,"light, fruity"
Apothic 2014 Winemaker's Blend Red (California),US,88,14,California,Red Blend,red,"light, fruity"
Alfredo Roca 2014 Fincas Pinot Noir,Argentina,88,14,Mendoza Province,Pinot Noir,red,"medium bodied, balanced"
Binomio 2013 Superiore  (Cerasuolo d'Abruzzo),Italy,88,20,Central Italy,Montepulciano,red,"light, fruity"
Jack Nicklaus Wines 2010 Cabernet Sauvignon (Napa Valley),US,88,51,California,Cabernet Sauvignon,red,"medium bodied, balanced"
Rutini 2009 Trumpeter Pinot Noir (Mendoza),Argentina,88,12,Mendoza Province,Pinot Noir,red,"full bodied, robust"
Manuel Olivier 2008  Aloxe-Corton,France,88,29,Burgundy,Pinot Noir,red,"light, fruity"
Groom 2008 Bush Block Zinfandel (Barossa Valley),Australia,88,26,South Australia,Zinfandel,red,"medium bodied, balanced"
Robert Oatley 2009 Tempranillo (King Valley),Australia,88,18,Victoria,Tempranillo,red,other
Cava d'Onice 2012  Brunello di Montalcino,Italy,88,36,Tuscany,Sangiovese,red,"light, fruity"
La Calonica 2013  Rosso di Montepulciano,Italy,88,21,Tuscany,Red Blend,red,other
Helix by Reininger 2009 Sangiovese (Columbia Valley (WA)),US,88,27,Washington,Sangiovese,red,"light, fruity"
Pech Merle 2012 Zinfandel (Dry Creek Valley),US,88,23,California,Zinfandel,red,"light, fruity"
Biokult 2015 Rosé Secco Pinot Noir (Österreichischer Sekt),Austria,88,16,Österreichischer Sekt,Pinot Noir,red,"medium bodied, balanced"
Argiano 2010 Suolo Sangiovese (Toscana),Italy,88,164,Tuscany,Sangiovese,red,"full bodied, robust"
Stag's Leap Wine Cellars 2010 Cask 23 Cabernet Sauvignon (Napa Valley),US,88,225,California,Cabernet Sauvignon,red,other
Launa 2009 Selección Familiar Crianza  (Rioja),Spain,88,22,Northern Spain,Tempranillo,red,other
Four Sisters 2013 Shiraz (Central Victoria),Australia,88,14,Victoria,Shiraz,red,"medium bodied, balanced"
Alberti 154 2010 Tempranillo (Mendoza),Argentina,88,13,Mendoza Province,Tempranillo,red,"full bodied, robust"
Plaisir De Merle 2007 Cabernet Sauvignon (Paarl),South Africa,88,13,Paarl,Cabernet Sauvignon,red,"full bodied, robust"
Post House 2007 Merlot (Stellenbosch),South Africa,88,24,Stellenbosch,Merlot,red,"full bodied, robust"
Rijk's 2007 Estate Syrah (Tulbagh),South Africa,88,80,Tulbagh,Syrah,red,"full bodied, robust"
Lagarde 2008 Altas Cumbres Malbec (Luján de Cuyo),Argentina,88,10,Mendoza Province,Malbec,red,"light, fruity"
Gracia de Chile 2007 Reserva Lo Mejor Sereno Pinot Noir (Bío Bío Valley),Chile,88,15,Bío Bío Valley,Pinot Noir,red,"full bodied, robust"
Miguel Torres 2003 Conde de Superunda Red (Curicó Valley),Chile,88,55,Curicó Valley,Red Blend,red,other
Achaval-Ferrer 2007 Finca Mirador Malbec (Medrano),Argentina,88,112,Mendoza Province,Malbec,red,"light, fruity"
Finca Coronado 2006 Red (Vino de la Tierra de Castilla),Spain,88,27,Central Spain,Red Blend,red,other
Monfil 2009 Garnacha (Cariñena),Spain,88,11,Northern Spain,Garnacha,red,"light, fruity"
Viñedos y Bodegas Pablo 2008 Menguante Garnacha (Cariñena),Spain,88,12,Northern Spain,Garnacha,red,"medium bodied, balanced"
Cline 2015 Mourvèdre (Contra Costa County),US,88,15,California,Mourvèdre,red,"full bodied, robust"
Peter Lehmann 2006 Cabernet Sauvignon (Barossa),Australia,88,16,South Australia,Cabernet Sauvignon,red,"medium bodied, balanced"
Santa Rita 2007 Reserva Carmenère (Rapel Valley),Chile,88,14,Rapel Valley,Carmenère,red,"medium bodied, balanced"
Substance 2007 Mb Malbec (Columbia Valley (WA)),US,88,18,Washington,Malbec,red,"full bodied, robust"
Pura 8 2014 Reserve Malbec (Rapel Valley),Chile,88,16,Rapel Valley,Malbec,red,"light, fruity"
Moroder 2009 Riserva Dorico  (Conero),Italy,88,50,Central Italy,Montepulciano,red,"light, fruity"
Kirnbauer 2011 Das Phantom Red (Burgenland),Austria,88,26,Burgenland,Red Blend,red,"full bodied, robust"
Bourgeois Family 2009 In Fine Red (Ventoux),France,88,12,Rhône Valley,Rhône-style Red Blend,red,"full bodied, robust"
Guardian Peak 2010 Merlot (Western Cape),South Africa,88,15,Western Cape,Merlot,red,"medium bodied, balanced"
Virage 2012 Red (Napa Valley),US,88,68,California,Bordeaux-style Red Blend,red,other
Cave Spring 2014 Pinot Noir (Niagara Escarpment),Canada,88,20,Ontario,Pinot Noir,red,"light, fruity"
Jarvis 2012 Estate Grown Cave Fermented Cabernet Franc (Napa Valley),US,88,105,California,Cabernet Franc,red,"full bodied, robust"
Marchesi de' Frescobaldi 2012 Lamaione Red (Toscana),Italy,88,84,Tuscany,Red Blend,red,"medium bodied, balanced"
Sobon Estate 2014 Old Vine Zinfandel (Amador County),US,88,13,California,Zinfandel,red,"light, fruity"
Château La Roche Bazin 2012  Blaye Côtes de Bordeaux,France,88,10,Bordeaux,Bordeaux-style Red Blend,red,other
Château les Arromans 2012 Cuvée Prestige  (Bordeaux),France,88,17,Bordeaux,Merlot,red,"full bodied, robust"
Lidio Carraro 2011 Agnus Merlot (Serra Gaúcha),Brazil,88,15,Serra Gaúcha,Merlot,red,"light, fruity"
Leopoldo I di Toscana 2009 D'Unico Syrah (Toscana),Italy,88,25,Tuscany,Syrah,red,"medium bodied, balanced"
Marchesi de' Frescobaldi 2013 Terre More dell'Ammiraglia Red (Toscana),Italy,88,17,Tuscany,Red Blend,red,other
Père Anselme 2012 La Fiole Red (Côtes du Rhône),France,88,10,Rhône Valley,Rhône-style Red Blend,red,"light, fruity"
Marqués de la Concordia 2011  Rioja,Spain,88,12,Northern Spain,Tempranillo,red,"light, fruity"
Miguel Torres 2005 Conde de Superunda Red (Central Valley),Chile,88,54,Central Valley,Red Blend,red,"medium bodied, balanced"
Montresor 2006 Castelliere delle Guaite  (Valpolicella Ripasso Classico),Italy,88,31,Veneto,"Corvina, Rondinella, Molinara",red,"medium bodied, balanced"
Brunelli 2008 Pa' Riondo  (Valpolicella Classico Superiore Ripasso),Italy,88,26,Veneto,"Corvina, Rondinella, Molinara",red,"light, fruity"
Ott & Murphy 2009 Petite Sirah (Columbia Valley (WA)),US,88,41,Washington,Petite Sirah,red,"light, fruity"
Guardian 2015 Newsprint Cabernet Franc (Columbia Valley (WA)),US,88,21,Washington,Cabernet Franc,red,"light, fruity"
Alto Moncayo 2006 Garnacha (Campo de Borja),Spain,88,49,Northern Spain,Garnacha,red,"medium bodied, balanced"
Recanati 2006 Single Vineyard Reserve Kosher Cabernet Franc (Galilee),Israel,88,25,Galilee,Cabernet Franc,red,"medium bodied, balanced"
G D Vajra 2004 Bricco delle Viole  (Barolo),Italy,88,83,Piedmont,Nebbiolo,red,"light, fruity"
Cruz de Piedra 2011 Garnacha (Calatayud),Spain,88,10,Northern Spain,Garnacha,red,"full bodied, robust"
Glenora 2011 Meritage (Finger Lakes),US,88,25,New York,Meritage,red,"light, fruity"
La Rasina 2007 Il Divasco  (Brunello di Montalcino),Italy,88,80,Tuscany,Sangiovese Grosso,red,other
Waterford 2005 Cabernet Sauvignon (Stellenbosch),South Africa,88,32,Stellenbosch,Cabernet Sauvignon,red,"full bodied, robust"
Bodegas Hnos. Pérez Pascuas 2006 Viña Pedrosa  (Ribera del Duero),Spain,88,28,Northern Spain,Tempranillo Blend,red,"light, fruity"
Girlan 2007 SelectArt Sauvignon (Alto Adige),Italy,88,39,Northeastern Italy,Sauvignon,red,"light, fruity"
Wither Hills 2015 Rosé of Pinot Noir (Marlborough),New Zealand,88,14,Marlborough,Pinot Noir,red,"medium bodied, balanced"
Don Manuel Villafañe 2014 Reserva Cabernet Sauvignon (Mendoza),Argentina,88,17,Mendoza Province,Cabernet Sauvignon,red,"medium bodied, balanced"
Camberley 2009 Philosophers' Stone Red (Stellenbosch),South Africa,88,26,Stellenbosch,Bordeaux-style Red Blend,red,other
San Pedro 2011 1865 Single Vineyard Carmenère (Maule Valley),Chile,88,19,Maule Valley,Carmenère,red,"medium bodied, balanced"
Ceretto 2014 Bernardot  (Barbaresco),Italy,88,121,Piedmont,Nebbiolo,red,"full bodied, robust"
Casas del Toqui 2012 Gran Toqui Syrah (Cachapoal Valley),Chile,88,28,Cachapoal Valley,Syrah,red,"full bodied, robust"
San Lorenzo Vini 2010 Escol Riserva  (Montepulciano d'Abruzzo Colline Teramane),Italy,88,46,Central Italy,Montepulciano,red,"full bodied, robust"
Barone Cornacchia 2011 Vizzarro  (Montepulciano d'Abruzzo Colline Teramane),Italy,88,30,Central Italy,Montepulciano,red,"full bodied, robust"
Barão de Vilar 2014 Touriga Nacional (Douro),Portugal,88,11,Douro,Touriga Nacional,red,"full bodied, robust"
Château les Ormes Sorbet 2013  Médoc,France,88,3300,Bordeaux,Bordeaux-style Red Blend,red,"medium bodied, balanced"
Gran Vinaio 2010 Red Grenache (Montsant),Spain,88,13,Catalonia,Grenache,red,"full bodied, robust"
Casas del Toqui 2009 Leyenda del Toqui Red (Cachapoal Valley),Chile,88,75,Cachapoal Valley,Red Blend,red,other
Alion 2013 Alion  (Ribera del Duero),Spain,88,102,Northern Spain,Tempranillo,red,"medium bodied, balanced"
Pietro Beconcini 2015 Antiche Vie  (Chianti),Italy,88,14,Tuscany,Red Blend,red,other
The Williamsburg Winery 2014 Limited Release Cabernet Franc (Virginia),US,88,36,Virginia,Cabernet Franc,red,"light, fruity"
Yangarra Estate Vineyard 2013 Old Vine Grenache (McLaren Vale),Australia,88,32,South Australia,Grenache,red,"medium bodied, balanced"
Boxwood 2014 Trellis Red (Middleburg),US,88,22,Virginia,Bordeaux-style Red Blend,red,"light, fruity"
Bodega Atamisque 2010 Atamisque Cabernet Sauvignon (Uco Valley),Argentina,88,29,Mendoza Province,Cabernet Sauvignon,red,"medium bodied, balanced"
Brancott 2013 Pinot Noir (Marlborough),New Zealand,88,13,Marlborough,Pinot Noir,red,"medium bodied, balanced"
Chono 2014 Entre Cordilleras Dalca Series Red (Cauquenes Valley),Chile,88,13,Cauquenes Valley,Red Blend,red,"light, fruity"
Cinder 2014 Tempranillo,US,88,29,Idaho,Tempranillo,red,"light, fruity"
Dona Maria-Júlio Bastos 2013 Petit Verdot (Alentejano),Portugal,88,22,Alentejano,Petit Verdot,red,"full bodied, robust"
Gillmore 2012 Hacedor de Mundos Old Vines Estate Bottled Dry Farmed Cabernet Franc (Loncomilla Valley),Chile,88,45,Loncomilla Valley,Cabernet Franc,red,"full bodied, robust"
Root:1 2014 Carmenère (Colchagua Valley),Chile,88,12,Colchagua Valley,Carmenère,red,"light, fruity"
Viña Tabalí 2014 Pedregoso Gran Reserva Syrah (Limarí Valley),Chile,88,15,Limarí Valley,Syrah,red,other
Belle Ambiance 2014 Pinot Noir (California),US,88,10,California,Pinot Noir,red,"light, fruity"
Quo 2008 Old Vines Grenache (Campo de Borja),Spain,88,15,Northern Spain,Grenache,red,"full bodied, robust"
Marqués de Gelida 2007 Brut Reserva Pinot Noir (Cava),Spain,88,16,Catalonia,Pinot Noir,red,"light, fruity"
Yalumba 2006 Hand Picked Single Site Tri-Centenary Vineyard Vine Vale Grenache (Barossa),Australia,88,70,South Australia,Grenache,red,"medium bodied, balanced"
Cramele Halewood 2013 La Umbra Pinot Noir (Dealurile Munteniei),Romania,88,9,Dealurile Munteniei,Pinot Noir,red,"light, fruity"
Finca La Luz 2012 Callejon del Crimen Gran Reserva Malbec (Uco Valley),Argentina,88,28,Mendoza Province,Malbec,red,"light, fruity"
Condesa de Leganza 1999 Crianza - Estate Bottled - Finca los Trenzones Tempranillo (La Mancha),Spain,88,9,Central Spain,Tempranillo,red,"light, fruity"
Kayra 2008 Imperial Cabernet Sauvignon (Urla-Thrace),Turkey,88,25,Urla-Thrace,Cabernet Sauvignon,red,"medium bodied, balanced"
Hawley 2010 Hawley Vineyard Estate Meritage (Dry Creek Valley),US,88,52,California,Meritage,red,"full bodied, robust"
Vignobles Arbo 2014 Arbo Malbec  (Côtes de Bordeaux),France,88,22,Bordeaux,Malbec,red,"medium bodied, balanced"
McManis 2015 Jamie Lynn Vineyard Barbera (California),US,88,12,California,Barbera,red,"full bodied, robust"
H. & M. Hofer 2009 Gaissberg Red (Austria),Austria,88,33,Austria,Red Blend,red,"full bodied, robust"
Leyendas de Familia 2011 Noche de Luna Red (Maule Valley),Chile,88,26,Maule Valley,Bordeaux-style Red Blend,red,"medium bodied, balanced"
R Wines 2008 Marquis Philips Merlot (South Eastern Australia),Australia,88,15,Australia Other,Merlot,red,"full bodied, robust"
Bodegas Silvano Garcia 2008 Viña Honda Red (Jumilla),Spain,88,14,Levante,Red Blend,red,other
Terralsole 2005 Coldoro Merlot (Toscana),Italy,88,65,Tuscany,Merlot,red,"light, fruity"
Volteo 2006 Tempranillo + Shiraz Red (Vino de la Tierra de Castilla),Spain,88,8,Central Spain,Tempranillo Blend,red,"light, fruity"
Tenuta Rocca di Montemassi 2004 Le Focaie  (Maremma),Italy,88,11,Tuscany,Sangiovese,red,"medium bodied, balanced"
Tenuta Villa Trasqua 2008 Trasolo Merlot (Toscana),Italy,88,120,Tuscany,Merlot,red,"full bodied, robust"
Cave du Marmandais 2013 Vieille Eglise Réserve Red (Côtes du Marmandais),France,88,15,Southwest France,Red Blend,red,other
Delaforce 2009 Late Bottled Vintage  (Port),Portugal,88,20,Port,Port,red,"medium bodied, balanced"
Waterbrook 2015 Malbec (Columbia Valley (WA)),US,88,13,Washington,Malbec,red,"light, fruity"
Woodward Canyon 2014 Estate Barbera (Walla Walla Valley (WA)),US,88,29,Washington,Barbera,red,"light, fruity"
La Cuvée Mythique 2015 Limited Edition Red (Pays d'Oc),France,88,15,Languedoc-Roussillon,Rhône-style Red Blend,red,"light, fruity"
Loma Larga 2014 Unfiltered Malbec (Casablanca Valley),Chile,88,28,Casablanca Valley,Malbec,red,"medium bodied, balanced"
Gérard Bertrand 2016 Réserve Spéciale Made With Organic Grapes Cabernet Sauvignon (Pays d'Oc),France,88,15,Languedoc-Roussillon,Cabernet Sauvignon,red,"medium bodied, balanced"
Siegel 2006 Gran Crucero Limited Edition Red (Colchagua Valley),Chile,88,27,Colchagua Valley,Red Blend,red,"full bodied, robust"
Chono 2008 Reserva Syrah (Elqui Valley),Chile,88,13,Elqui Valley,Syrah,red,"light, fruity"
Echeverria 2008 Cabernet Sauvignon (Curicó Valley),Chile,88,9,Curicó Valley,Cabernet Sauvignon,red,"full bodied, robust"
Castello di Meleto 2004 Riserva Vigna Casi  (Chianti Classico),Italy,88,46,Tuscany,Sangiovese,red,"light, fruity"
Warwick 2004 Three Cape Ladies Red (Simonsberg-Stellenbosch),South Africa,88,27,Simonsberg-Stellenbosch,Red Blend,red,other
Roquevale 2010 Tinto da Talha Grade Escolha Red (Alentejano),Portugal,88,26,Alentejano,Portuguese Red,red,other
Villa Mottura 2010 Le Pitre Primitivo (Salento),Italy,88,35,Southern Italy,Primitivo,red,"full bodied, robust"
Lucania 2010 Grifalco  (Aglianico del Vulture),Italy,88,14,Southern Italy,Aglianico,red,"full bodied, robust"
Pisano 2009 Arretxea Estate Bottled Grand Reserve Red (Progreso),Uruguay,88,46,Progreso,Red Blend,red,"light, fruity"
Cortes de Cima 2012 Syrah (Alentejano),Portugal,88,24,Alentejano,Syrah,red,"full bodied, robust"
Santa Sofia 2007  Recioto della Valpolicella Classico,Italy,88,54,Veneto,"Corvina, Rondinella, Molinara",red,"light, fruity"
San Pedro 2009 Kankana del Elqui Syrah (Elqui Valley),Chile,88,44,Elqui Valley,Syrah,red,"full bodied, robust"
Saint Laurent 2007 Cabernet Sauvignon (Wahluke Slope),US,88,31,Washington,Cabernet Sauvignon,red,other
Santa Alicia 2010 Reserva Merlot (Maipo Valley),Chile,88,9,Maipo Valley,Merlot,red,"medium bodied, balanced"
Undurraga 2008 T.H. Alto Maipo Cabernet Sauvignon (Maipo Valley),Chile,88,29,Maipo Valley,Cabernet Sauvignon,red,"full bodied, robust"
Vaeni NV Makedonikos Red Semi-Dry Wine Red (Macedonia),Greece,88,11,Macedonia,Red Blend,red,"light, fruity"
Bella Luna 2009 Estate Sangiovese (Paso Robles),US,88,40,California,Sangiovese,red,"full bodied, robust"
Domaine Costa Lazaridi 2008 Château Julia Merlot (Drama),Greece,88,26,Drama,Merlot,red,"full bodied, robust"
Veglio 2005  Barolo,Italy,88,16,Piedmont,Nebbiolo,red,"full bodied, robust"
Finca Antigua 2004 Crianza Red (La Mancha),Spain,88,14,Central Spain,Tempranillo Blend,red,"full bodied, robust"
Misiones de Rengo 2007 Cabernet Sauvignon (Central Valley),Chile,88,10,Central Valley,Cabernet Sauvignon,red,"medium bodied, balanced"
Bardessono 2006 Maxine's Cabernet Sauvignon (Napa Valley),US,88,33,California,Cabernet Sauvignon,red,other
Fattoria La Lecciaia 2011 Riserva  (Brunello di Montalcino),Italy,88,52,Tuscany,Sangiovese,red,"full bodied, robust"
Trenza 2012 Tinto Red (San Luis Obispo County),US,88,33,California,Red Blend,red,other
Weingut Burg Ravensburg 2007 Noir Dry Pinot Noir (Baden),Germany,88,19,Baden,Pinot Noir,red,other
Santa Helena 2008 Vernus Malbec (Colchagua Valley),Chile,88,17,Colchagua Valley,Malbec,red,other
Kilikanoon 2015 Killerman's Run Grenache-Shiraz-Mataro Red (Clare Valley),Australia,88,20,South Australia,Red Blend,red,"full bodied, robust"
Pratsch 2010 Ice Wine Cabernet Sauvignon (Niederösterreich),Austria,88,50,Niederösterreich,Cabernet Sauvignon,red,"full bodied, robust"
Scott Harvey 2011 J & S Reserve Barbera (Amador County),US,88,35,California,Barbera,red,"light, fruity"
Sebastiani 2011 Merlot (Alexander Valley),US,88,26,California,Merlot,red,"light, fruity"
McManis 2012 Jamie Lynn Vineyard Barbera (California),US,88,11,California,Barbera,red,"light, fruity"
Boutari 2005 Skalini Red (Crete),Greece,88,40,Crete,Red Blend,red,"full bodied, robust"
Juris 2006 Selection Pinot Noir (Burgenland),Austria,88,22,Burgenland,Pinot Noir,red,"medium bodied, balanced"
Campolargo 2011 Bruto Rosé Pinot Noir (Bairrada),Portugal,88,28,Bairrada,Pinot Noir,red,"light, fruity"
Château Coudray Montpensier 2012 Le Grand Bouqueteau  (Chinon),France,88,16,Loire Valley,Cabernet Franc,red,"full bodied, robust"
Zaca Mesa 1999 Chapel Vineyard Mourvèdre (Santa Barbara County),US,88,15,California,Mourvèdre,red,"light, fruity"
Beau Joubert 2008 Shiraz (Stellenbosch),South Africa,88,18,Stellenbosch,Shiraz,red,"full bodied, robust"
